,NomeArquivo,Setor,Evento,NumeroProcesso,AnoProcesso,Relator,Sigilo,Assunto,Jurisdicionado,Informacao,Contato
88,GCGIL_100133_2020_0010.pdf,GCGIL,16,100133,2020,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) VICTOR GOMES DE MORAIS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla89,a119
89,secss_100133_2020_0011.pdf,secss,19,100133,2020,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) VICTOR GOMES DE MORAIS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla90,a120
90,SECSS_100133_2020_0012.pdf,SECSS,20,100133,2020,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) VICTOR GOMES DE MORAIS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla91,a121
91,DAE_EXP_100133_2020_0013.pdf,DAE_EXP,23,100133,2020,ANTÔNIO GILBERTO DE OLIVEIRA JALES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) VICTOR GOMES DE MORAIS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla92,a122
92,DE_100134_2020_0001.pdf,DE        ,0,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla93,a123
93,DE_100134_2020_0002.pdf,DE,1,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla94,a124
94,DE_100134_2020_0003.pdf,DE,2,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla95,a125
95,DAP_ADM_100134_2020_0004.pdf,DAP_ADM,5,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla96,a126
96,DAP_100134_2020_0005.pdf,DAP,7,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla97,a127
97,GAMAR_100134_2020_0006.pdf,GAMAR,9,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla98,a128
98,PROC_100134_2020_0007.pdf,PROC      ,11,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla99,a129
99,PROC_PLS_100134_2020_0008.pdf,PROC_PLS,13,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla100,a130
100,GAMAR_100134_2020_0009.pdf,GAMAR     ,19,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla101,a131
101,secss_100134_2020_0010.pdf,secss,20,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla102,a132
102,SECSS_100134_2020_0011.pdf,SECSS,21,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla103,a133
103,DAE_EXP_100134_2020_0012.pdf,DAE_EXP,24,100134,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) THIAGO SALES RIBEIRO,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla104,a134
104,DE_100135_2020_0001.pdf,DE        ,0,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla105,a135
105,DE_100135_2020_0002.pdf,DE,1,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla106,a136
106,DE_100135_2020_0003.pdf,DE,2,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla107,a137
107,DAP_ADM_100135_2020_0004.pdf,DAP_ADM,5,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla108,a138
108,DAP_100135_2020_0005.pdf,DAP,7,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla109,a139
109,GAANT_100135_2020_0006.pdf,GAANT,9,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla110,a140
110,PROC_100135_2020_0007.pdf,PROC      ,11,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla111,a141
111,PROC_ATP_100135_2020_0008.pdf,PROC_ATP,13,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla112,a142
112,GAANT_100135_2020_0009.pdf,GAANT     ,17,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla113,a143
113,secss_100135_2020_0010.pdf,secss,18,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla114,a144
114,SECSS_100135_2020_0011.pdf,SECSS,19,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla115,a145
115,DAE_EXP_100135_2020_0012.pdf,DAE_EXP,22,100135,2020,ANTONIO ED SOUZA SANTANA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A)THAIS CRUZ SILVA DE ANDRADE,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla116,a146
116,DE_100137_2020_0001.pdf,DE        ,0,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla117,a147
117,DE_100137_2020_0002.pdf,DE,1,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla118,a148
118,DE_100137_2020_0003.pdf,DE,2,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla119,a149
119,DAP_ADM_100137_2020_0004.pdf,DAP_ADM,5,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla120,a150
120,DAP_100137_2020_0005.pdf,DAP,7,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla121,a151
121,GCTAR_100137_2020_0006.pdf,GCTAR,9,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla122,a152
122,PROC_100137_2020_0007.pdf,PROC      ,11,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla123,a153
123,PROC_GRC_100137_2020_0008.pdf,PROC_GRC,13,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla124,a154
124,GCTAR_100137_2020_0009.pdf,GCTAR     ,17,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla125,a155
125,secss_100137_2020_0010.pdf,secss,18,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla126,a156
126,SECSS_100137_2020_0011.pdf,SECSS,19,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla127,a157
127,DAE_EXP_100137_2020_0012.pdf,DAE_EXP,22,100137,2020,TARCÍSIO COSTA,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) LUANNA LOUYSE MARTINS RODRIGUES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla128,a158
128,DE_100144_2020_0001.pdf,DE        ,0,100144,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) JACINEIDE FERNANDA DANTAS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla129,a159
129,DE_100144_2020_0002.pdf,DE,1,100144,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) JACINEIDE FERNANDA DANTAS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla130,a160
130,DE_100144_2020_0003.pdf,DE,2,100144,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) JACINEIDE FERNANDA DANTAS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla131,a161
131,DE_100144_2020_0004.pdf,DE,3,100144,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) JACINEIDE FERNANDA DANTAS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla132,a162
132,DAP_ADM_100144_2020_0005.pdf,DAP_ADM,6,100144,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) JACINEIDE FERNANDA DANTAS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla133,a163
133,DAP_100144_2020_0006.pdf,DAP,8,100144,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) JACINEIDE FERNANDA DANTAS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla134,a164
134,GAANA_100144_2020_0007.pdf,GAANA     ,11,100144,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) JACINEIDE FERNANDA DANTAS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla135,a165
135,secss_100144_2020_0008.pdf,secss,12,100144,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) JACINEIDE FERNANDA DANTAS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla136,a166
136,SECSS_100144_2020_0009.pdf,SECSS     ,13,100144,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) JACINEIDE FERNANDA DANTAS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla137,a167
137,SECSS_100144_2020_0010.pdf,SECSS,14,100144,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) JACINEIDE FERNANDA DANTAS,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla138,a168
138,DE_100147_2020_0001.pdf,DE        ,0,100147,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) RAYSSA RITHA MARQUES GONDIM FERNANDES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla139,a169
139,DE_100147_2020_0002.pdf,DE,1,100147,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) RAYSSA RITHA MARQUES GONDIM FERNANDES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla140,a170
140,DE_100147_2020_0003.pdf,DE,2,100147,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) RAYSSA RITHA MARQUES GONDIM FERNANDES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla141,a171
141,DE_100147_2020_0004.pdf,DE,3,100147,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) RAYSSA RITHA MARQUES GONDIM FERNANDES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla142,a172
142,DAP_ADM_100147_2020_0006.pdf,DAP_ADM,6,100147,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) RAYSSA RITHA MARQUES GONDIM FERNANDES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla143,a173
143,DAP_100147_2020_0007.pdf,DAP,8,100147,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) RAYSSA RITHA MARQUES GONDIM FERNANDES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla144,a174
144,GAMAR_100147_2020_0008.pdf,GAMAR     ,11,100147,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) RAYSSA RITHA MARQUES GONDIM FERNANDES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla145,a175
145,secss_100147_2020_0009.pdf,secss,12,100147,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) RAYSSA RITHA MARQUES GONDIM FERNANDES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla146,a176
146,SECSS_100147_2020_0010.pdf,SECSS,13,100147,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) RAYSSA RITHA MARQUES GONDIM FERNANDES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla147,a177
147,DAE_EXP_100147_2020_0011.pdf,DAE_EXP,16,100147,2020,MARCO ANTÔNIO DE MORAES RÊGO MONTENEGRO,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) RAYSSA RITHA MARQUES GONDIM FERNANDES,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla148,a178
148,DE_100149_2020_0001.pdf,DE        ,0,100149,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) MARIA ROBERTA DE ALENCAR OLIVEIRA,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla149,a179
149,DE_100149_2020_0002.pdf,DE,1,100149,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) MARIA ROBERTA DE ALENCAR OLIVEIRA,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla150,a180
150,DE_100149_2020_0003.pdf,DE,2,100149,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) MARIA ROBERTA DE ALENCAR OLIVEIRA,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla151,a181
151,DE_100149_2020_0004.pdf,DE,3,100149,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) MARIA ROBERTA DE ALENCAR OLIVEIRA,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla152,a182
152,DAP_ADM_100149_2020_0005.pdf,DAP_ADM,6,100149,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) MARIA ROBERTA DE ALENCAR OLIVEIRA,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla153,a183
153,DAP_100149_2020_0006.pdf,DAP,8,100149,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) MARIA ROBERTA DE ALENCAR OLIVEIRA,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla154,a184
154,GAANA_100149_2020_0007.pdf,GAANA     ,11,100149,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) MARIA ROBERTA DE ALENCAR OLIVEIRA,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla155,a185
155,secss_100149_2020_0008.pdf,secss,12,100149,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) MARIA ROBERTA DE ALENCAR OLIVEIRA,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla156,a186
156,SECSS_100149_2020_0009.pdf,SECSS,13,100149,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) MARIA ROBERTA DE ALENCAR OLIVEIRA,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla157,a187
157,DE_100158_2020_0001.pdf,DE        ,0,100158,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla158,a188
158,DE_100158_2020_0002.pdf,DE,1,100158,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla159,a189
159,DE_100158_2020_0003.pdf,DE,2,100158,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla160,a190
160,DAP_ADM_100158_2020_0004.pdf,DAP_ADM,5,100158,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla161,a191
161,DAP_100158_2020_0005.pdf,DAP,7,100158,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla162,a192
162,GAANA_100158_2020_0006.pdf,GAANA     ,10,100158,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla163,a193
163,secss_100158_2020_0007.pdf,secss,11,100158,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla164,a194
164,SECSS_100158_2020_0008.pdf,SECSS,12,100158,2020,ANA PAULA DE OLIVEIRA GOMES,,APRECIAÇÃO DA NOMEAÇÃO PARA CARGO EFETIVO DO(A) SENHOR(A) (...).,UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,bla165,a195
165,DE_100163_2020_0001.pdf,DE        ,0,100163,2020,CONS. PRESIDENTE,,"FORMULAÇÃO DE CONSULTA SOBRE A FLEXIBILIZAÇÃO DAS REGRAS DE CONTRATAÇÃO PÚBLICA, DURANTE O ESTADO DE CALAMIDADE PÚBLICA E EMERGÊNCIA EM SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL, DE CORRENTES DA PANDEMIA DO NOVO CORONAVÍRUS (COVID-19).",ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RN,bla166,a196
166,DE_100163_2020_0002.pdf,DE,1,100163,2020,CONS. PRESIDENTE,,"FORMULAÇÃO DE CONSULTA SOBRE A FLEXIBILIZAÇÃO DAS REGRAS DE CONTRATAÇÃO PÚBLICA, DURANTE O ESTADO DE CALAMIDADE PÚBLICA E EMERGÊNCIA EM SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL, DE CORRENTES DA PANDEMIA DO NOVO CORONAVÍRUS (COVID-19).",ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RN,bla167,a197
167,CGP_100163_2020_0003.pdf,CGP,3,100163,2020,CONS. PRESIDENTE,,"FORMULAÇÃO DE CONSULTA SOBRE A FLEXIBILIZAÇÃO DAS REGRAS DE CONTRATAÇÃO PÚBLICA, DURANTE O ESTADO DE CALAMIDADE PÚBLICA E EMERGÊNCIA EM SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL, DE CORRENTES DA PANDEMIA DO NOVO CORONAVÍRUS (COVID-19).",ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RN,bla168,a198
168,CONJU_100163_2020_0004.pdf,CONJU,5,100163,2020,CONS. PRESIDENTE,,"FORMULAÇÃO DE CONSULTA SOBRE A FLEXIBILIZAÇÃO DAS REGRAS DE CONTRATAÇÃO PÚBLICA, DURANTE O ESTADO DE CALAMIDADE PÚBLICA E EMERGÊNCIA EM SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL, DE CORRENTES DA PANDEMIA DO NOVO CORONAVÍRUS (COVID-19).",ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RN,bla169,a199
